"Organism","Antibiotic","R_count","NI_count","Blank_count","Category"
"Pluralibacter gergoviae","Ofloxacin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Orbifloxacin",0,2,0,"NI Dominant"
"Pluralibacter gergoviae","Oxacillin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Oxytetracycline",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Penicillin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Pirlimycin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Pradofloxacin",0,0,2,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Rifampin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Spectinomycin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Streptomycin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Sulphadimethoxime",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Sulphadimethoxine",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Sulphathiazole",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Tetracycline",0,2,0,"NI Dominant"
"Pluralibacter gergoviae","Tiamulin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Ticarcillin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Tildipirosin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Tilmicosin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Tobramycin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Trimethoprim",0,2,0,"NI Dominant"
"Pluralibacter gergoviae","Tulathromycin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Tylosin",0,0,3,"Mixed/Blank Dominant"
"Pluralibacter gergoviae","Vancomycin",0,0,3,"Mixed/Blank Dominant"
"Proteus hauseri","Amikacin",0,0,1,"Mixed/Blank Dominant"
"Proteus hauseri","Amoxicillin",5,0,3,"R Dominant"
"Proteus hauseri","Ampicillin",13,0,2,"R Dominant"
"Proteus hauseri","Azithromycin",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Bacitracin",2,0,15,"Mixed/Blank Dominant"
"Proteus hauseri","CTZD",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Cefalexin",9,0,8,"R Dominant"
"Proteus hauseri","Cefazolin",16,0,1,"R Dominant"
"Proteus hauseri","Cefiofur",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Cefovecin",1,3,3,"Mixed/Blank Dominant"
"Proteus hauseri","Cefoxitin",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Cefpodoxime",0,1,3,"Mixed/Blank Dominant"
"Proteus hauseri","Ceftazidime",0,0,3,"Mixed/Blank Dominant"
"Proteus hauseri","Ceftiofur",0,0,14,"Mixed/Blank Dominant"
"Proteus hauseri","Cephalexin",3,1,12,"Mixed/Blank Dominant"
"Proteus hauseri","Cephalothin",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Chloramphenicol",1,0,1,"Mixed/Blank Dominant"
"Proteus hauseri","Chlortetracycline",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Ciprofloxacin",0,0,15,"Mixed/Blank Dominant"
"Proteus hauseri","Clarithromycin",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Clindamycin",0,1,16,"Mixed/Blank Dominant"
"Proteus hauseri","Danofloxacin",0,1,16,"Mixed/Blank Dominant"
"Proteus hauseri","Doxycycline",12,1,1,"R Dominant"
"Proteus hauseri","Enrofloxacin",0,5,2,"NI Dominant"
"Proteus hauseri","Erythromycin",0,2,15,"Mixed/Blank Dominant"
"Proteus hauseri","Florfenicol",1,0,16,"Mixed/Blank Dominant"
"Proteus hauseri","Gamithromycin",0,1,16,"Mixed/Blank Dominant"
"Proteus hauseri","Gentamicin",0,0,0,"Mixed/Blank Dominant"
"Proteus hauseri","Imipenem",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Marbofloxacin",0,3,3,"Mixed/Blank Dominant"
"Proteus hauseri","Minocycline",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Moxifloxacin",0,2,15,"Mixed/Blank Dominant"
"Proteus hauseri","Neomycin",0,1,14,"Mixed/Blank Dominant"
"Proteus hauseri","Nitrofurantoin",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Novobiocin",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","OXYT",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Ofloxacin",0,0,15,"Mixed/Blank Dominant"
"Proteus hauseri","Orbifloxacin",0,3,3,"Mixed/Blank Dominant"
"Proteus hauseri","Oxacillin",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Oxytetracycline",2,0,15,"Mixed/Blank Dominant"
"Proteus hauseri","Penicillin",0,1,16,"Mixed/Blank Dominant"
"Proteus hauseri","Pirlimycin",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Pradofloxacin",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Rifampin",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Spectinomycin",0,1,16,"Mixed/Blank Dominant"
"Proteus hauseri","Streptomycin",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Sulphadimethoxime",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Sulphadimethoxine",0,1,16,"Mixed/Blank Dominant"
"Proteus hauseri","Sulphathiazole",0,0,17,"Mixed/Blank Dominant"
"Proteus hauseri","Tetracycline",13,0,2,"R Dominant"
"Proteus hauseri","Tiamulin",0,1,16,"Mixed/Blank Dominant"
"Proteus hauseri","Ticarcillin",0,0,15,"Mixed/Blank Dominant"
"Proteus hauseri","Tildipirosin",0,1,16,"Mixed/Blank Dominant"
"Proteus hauseri","Tilmicosin",0,1,16,"Mixed/Blank Dominant"
"Proteus hauseri","Tobramycin",0,0,15,"Mixed/Blank Dominant"
"Proteus hauseri","Trimethoprim",1,1,0,"Mixed/Blank Dominant"
"Proteus hauseri","Tulathromycin",1,0,16,"Mixed/Blank Dominant"
"Proteus hauseri","Tylosin",0,1,16,"Mixed/Blank Dominant"
"Proteus hauseri","Vancomycin",0,0,17,"Mixed/Blank Dominant"
"Proteus mirabilis","Amikacin",15,0,17,"Mixed/Blank Dominant"
"Proteus mirabilis","Amoxicillin",88,0,38,"R Dominant"
"Proteus mirabilis","Ampicillin",140,0,22,"R Dominant"
"Proteus mirabilis","Azithromycin",0,7,647,"Mixed/Blank Dominant"
"Proteus mirabilis","Bacitracin",21,0,633,"Mixed/Blank Dominant"
"Proteus mirabilis","CTZD",0,0,653,"Mixed/Blank Dominant"
"Proteus mirabilis","Cefalexin",45,0,377,"Mixed/Blank Dominant"
"Proteus mirabilis","Cefazolin",149,11,17,"R Dominant"
"Proteus mirabilis","Cefiofur",0,0,654,"Mixed/Blank Dominant"
"Proteus mirabilis","Cefovecin",41,10,40,"R Dominant"
"Proteus mirabilis","Cefoxitin",10,0,509,"Mixed/Blank Dominant"
"Proteus mirabilis","Cefpodoxime",41,0,40,"R Dominant"
"Proteus mirabilis","Ceftazidime",6,0,179,"Mixed/Blank Dominant"
"Proteus mirabilis","Ceftiofur",9,2,472,"Mixed/Blank Dominant"
"Proteus mirabilis","Cephalexin",64,0,463,"Mixed/Blank Dominant"
"Proteus mirabilis","Cephalothin",1,2,651,"Mixed/Blank Dominant"
"Proteus mirabilis","Chloramphenicol",42,78,17,"NI Dominant"
"Proteus mirabilis","Chlortetracycline",5,0,649,"Mixed/Blank Dominant"
"Proteus mirabilis","Ciprofloxacin",1,0,637,"Mixed/Blank Dominant"
"Proteus mirabilis","Clarithromycin",0,7,647,"Mixed/Blank Dominant"
"Proteus mirabilis","Clindamycin",155,6,493,"Mixed/Blank Dominant"
"Proteus mirabilis","Danofloxacin",0,11,643,"Mixed/Blank Dominant"
"Proteus mirabilis","Doxycycline",611,20,17,"R Dominant"
"Proteus mirabilis","Enrofloxacin",29,14,22,"R Dominant"
"Proteus mirabilis","Erythromycin",154,20,480,"Mixed/Blank Dominant"
"Proteus mirabilis","Florfenicol",4,0,641,"Mixed/Blank Dominant"
"Proteus mirabilis","Gamithromycin",0,6,648,"Mixed/Blank Dominant"
"Proteus mirabilis","Gentamicin",62,0,4,"R Dominant"
"Proteus mirabilis","Imipenem",0,0,462,"Mixed/Blank Dominant"
"Proteus mirabilis","Marbofloxacin",21,5,40,"Mixed/Blank Dominant"
"Proteus mirabilis","Minocycline",0,3,651,"Mixed/Blank Dominant"
"Proteus mirabilis","Moxifloxacin",0,17,633,"Mixed/Blank Dominant"
"Proteus mirabilis","Neomycin",0,8,620,"Mixed/Blank Dominant"
"Proteus mirabilis","Nitrofurantoin",3,0,651,"Mixed/Blank Dominant"
"Proteus mirabilis","Novobiocin",0,2,652,"Mixed/Blank Dominant"
"Proteus mirabilis","OXYT",0,0,654,"Mixed/Blank Dominant"
"Proteus mirabilis","Ofloxacin",0,1,633,"Mixed/Blank Dominant"
"Proteus mirabilis","Orbifloxacin",27,5,186,"Mixed/Blank Dominant"
"Proteus mirabilis","Oxacillin",153,2,499,"Mixed/Blank Dominant"
"Proteus mirabilis","Oxytetracycline",27,0,626,"Mixed/Blank Dominant"
"Proteus mirabilis","Penicillin",160,8,486,"Mixed/Blank Dominant"
"Proteus mirabilis","Pirlimycin",0,0,654,"Mixed/Blank Dominant"
"Proteus mirabilis","Pradofloxacin",1,43,597,"Mixed/Blank Dominant"
"Proteus mirabilis","Rifampin",2,152,499,"Mixed/Blank Dominant"
"Proteus mirabilis","Spectinomycin",4,9,641,"Mixed/Blank Dominant"
"Proteus mirabilis","Streptomycin",2,0,652,"Mixed/Blank Dominant"
"Proteus mirabilis","Sulphadimethoxime",2,0,651,"Mixed/Blank Dominant"
"Proteus mirabilis","Sulphadimethoxine",0,8,644,"Mixed/Blank Dominant"
"Proteus mirabilis","Sulphathiazole",0,2,652,"Mixed/Blank Dominant"
"Proteus mirabilis","Tetracycline",476,5,170,"R Dominant"
"Proteus mirabilis","Tiamulin",5,6,643,"Mixed/Blank Dominant"
"Proteus mirabilis","Ticarcillin",4,2,485,"Mixed/Blank Dominant"
"Proteus mirabilis","Tildipirosin",0,6,648,"Mixed/Blank Dominant"
"Proteus mirabilis","Tilmicosin",5,6,643,"Mixed/Blank Dominant"
"Proteus mirabilis","Tobramycin",6,0,633,"Mixed/Blank Dominant"
"Proteus mirabilis","Trimethoprim",71,5,4,"R Dominant"
"Proteus mirabilis","Tulathromycin",3,8,643,"Mixed/Blank Dominant"
"Proteus mirabilis","Tylosin",2,11,641,"Mixed/Blank Dominant"
"Proteus mirabilis","Vancomycin",0,0,654,"Mixed/Blank Dominant"
"Proteus sp.","Amikacin",0,0,0,"Mixed/Blank Dominant"
"Proteus sp.","Amoxicillin",0,0,1,"Mixed/Blank Dominant"
"Proteus sp.","Ampicillin",3,0,0,"R Dominant"
"Proteus sp.","Azithromycin",0,1,3,"Mixed/Blank Dominant"
"Proteus sp.","Bacitracin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","CTZD",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Cefalexin",1,0,3,"Mixed/Blank Dominant"
"Proteus sp.","Cefazolin",3,0,0,"R Dominant"
"Proteus sp.","Cefiofur",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Cefovecin",0,0,1,"Mixed/Blank Dominant"
"Proteus sp.","Cefoxitin",0,0,3,"Mixed/Blank Dominant"
"Proteus sp.","Cefpodoxime",0,0,1,"Mixed/Blank Dominant"
"Proteus sp.","Ceftazidime",0,0,1,"Mixed/Blank Dominant"
"Proteus sp.","Ceftiofur",0,0,2,"Mixed/Blank Dominant"
"Proteus sp.","Cephalexin",0,0,3,"Mixed/Blank Dominant"
"Proteus sp.","Cephalothin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Chloramphenicol",0,1,0,"NI Dominant"
"Proteus sp.","Chlortetracycline",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Ciprofloxacin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Clarithromycin",0,1,3,"Mixed/Blank Dominant"
"Proteus sp.","Clindamycin",1,0,3,"Mixed/Blank Dominant"
"Proteus sp.","Danofloxacin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Doxycycline",3,0,0,"R Dominant"
"Proteus sp.","Enrofloxacin",0,1,0,"NI Dominant"
"Proteus sp.","Erythromycin",1,1,2,"Mixed/Blank Dominant"
"Proteus sp.","Florfenicol",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Gamithromycin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Gentamicin",0,0,0,"Mixed/Blank Dominant"
"Proteus sp.","Imipenem",0,0,3,"Mixed/Blank Dominant"
"Proteus sp.","Marbofloxacin",0,0,1,"Mixed/Blank Dominant"
"Proteus sp.","Minocycline",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Moxifloxacin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Neomycin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Nitrofurantoin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Novobiocin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","OXYT",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Ofloxacin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Orbifloxacin",0,0,2,"Mixed/Blank Dominant"
"Proteus sp.","Oxacillin",2,0,2,"Mixed/Blank Dominant"
"Proteus sp.","Oxytetracycline",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Penicillin",2,0,2,"Mixed/Blank Dominant"
"Proteus sp.","Pirlimycin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Pradofloxacin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Rifampin",0,2,2,"Mixed/Blank Dominant"
"Proteus sp.","Spectinomycin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Streptomycin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Sulphadimethoxime",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Sulphadimethoxine",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Sulphathiazole",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Tetracycline",3,0,1,"R Dominant"
"Proteus sp.","Tiamulin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Ticarcillin",0,0,2,"Mixed/Blank Dominant"
"Proteus sp.","Tildipirosin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Tilmicosin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Tobramycin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Trimethoprim",0,0,0,"Mixed/Blank Dominant"
"Proteus sp.","Tulathromycin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Tylosin",0,0,4,"Mixed/Blank Dominant"
"Proteus sp.","Vancomycin",0,0,4,"Mixed/Blank Dominant"
"Proteus vulgaris","Amikacin",0,0,11,"Mixed/Blank Dominant"
"Proteus vulgaris","Amoxicillin",2,0,21,"Mixed/Blank Dominant"
"Proteus vulgaris","Ampicillin",32,0,3,"R Dominant"
"Proteus vulgaris","Azithromycin",0,8,27,"Mixed/Blank Dominant"
"Proteus vulgaris","Bacitracin",3,0,32,"Mixed/Blank Dominant"
"Proteus vulgaris","CTZD",0,0,35,"Mixed/Blank Dominant"
"Proteus vulgaris","Cefalexin",5,0,29,"Mixed/Blank Dominant"
"Proteus vulgaris","Cefazolin",18,0,11,"R Dominant"
"Proteus vulgaris","Cefiofur",0,0,35,"Mixed/Blank Dominant"
"Proteus vulgaris","Cefovecin",0,0,21,"Mixed/Blank Dominant"
"Proteus vulgaris","Cefoxitin",0,0,29,"Mixed/Blank Dominant"
"Proteus vulgaris","Cefpodoxime",0,0,21,"Mixed/Blank Dominant"
"Proteus vulgaris","Ceftazidime",0,0,19,"Mixed/Blank Dominant"
"Proteus vulgaris","Ceftiofur",1,2,9,"Mixed/Blank Dominant"
"Proteus vulgaris","Cephalexin",2,0,33,"Mixed/Blank Dominant"
"Proteus vulgaris","Cephalothin",1,0,34,"Mixed/Blank Dominant"
"Proteus vulgaris","Chloramphenicol",2,0,11,"Mixed/Blank Dominant"
"Proteus vulgaris","Chlortetracycline",3,0,32,"Mixed/Blank Dominant"
"Proteus vulgaris","Ciprofloxacin",0,0,33,"Mixed/Blank Dominant"
"Proteus vulgaris","Clarithromycin",0,8,27,"Mixed/Blank Dominant"
"Proteus vulgaris","Clindamycin",12,3,20,"Mixed/Blank Dominant"
"Proteus vulgaris","Danofloxacin",0,9,26,"Mixed/Blank Dominant"
"Proteus vulgaris","Doxycycline",15,2,11,"R Dominant"
"Proteus vulgaris","Enrofloxacin",3,10,4,"NI Dominant"
"Proteus vulgaris","Erythromycin",10,7,18,"Mixed/Blank Dominant"
"Proteus vulgaris","Florfenicol",2,0,26,"Mixed/Blank Dominant"
"Proteus vulgaris","Gamithromycin",0,6,29,"Mixed/Blank Dominant"
"Proteus vulgaris","Gentamicin",2,0,2,"Mixed/Blank Dominant"
"Proteus vulgaris","Imipenem",0,0,23,"Mixed/Blank Dominant"
"Proteus vulgaris","Marbofloxacin",1,0,21,"Mixed/Blank Dominant"
"Proteus vulgaris","Minocycline",0,0,35,"Mixed/Blank Dominant"
"Proteus vulgaris","Moxifloxacin",0,2,32,"Mixed/Blank Dominant"
"Proteus vulgaris","Neomycin",0,3,23,"Mixed/Blank Dominant"
"Proteus vulgaris","Nitrofurantoin",0,0,35,"Mixed/Blank Dominant"
"Proteus vulgaris","Novobiocin",0,0,35,"Mixed/Blank Dominant"
"Proteus vulgaris","OXYT",0,0,35,"Mixed/Blank Dominant"
"Proteus vulgaris","Ofloxacin",0,0,32,"Mixed/Blank Dominant"
"Proteus vulgaris","Orbifloxacin",0,0,27,"Mixed/Blank Dominant"
"Proteus vulgaris","Oxacillin",13,2,20,"Mixed/Blank Dominant"
"Proteus vulgaris","Oxytetracycline",5,0,29,"Mixed/Blank Dominant"
"Proteus vulgaris","Penicillin",19,5,11,"R Dominant"
"Proteus vulgaris","Pirlimycin",1,0,34,"Mixed/Blank Dominant"
"Proteus vulgaris","Pradofloxacin",0,2,32,"Mixed/Blank Dominant"
"Proteus vulgaris","Rifampin",3,11,21,"Mixed/Blank Dominant"
"Proteus vulgaris","Spectinomycin",4,4,26,"Mixed/Blank Dominant"
"Proteus vulgaris","Streptomycin",0,0,35,"Mixed/Blank Dominant"
"Proteus vulgaris","Sulphadimethoxime",1,0,32,"Mixed/Blank Dominant"
"Proteus vulgaris","Sulphadimethoxine",1,3,28,"Mixed/Blank Dominant"
"Proteus vulgaris","Sulphathiazole",0,0,35,"Mixed/Blank Dominant"
"Proteus vulgaris","Tetracycline",19,0,12,"R Dominant"
"Proteus vulgaris","Tiamulin",6,3,26,"Mixed/Blank Dominant"
"Proteus vulgaris","Ticarcillin",0,2,19,"Mixed/Blank Dominant"
"Proteus vulgaris","Tildipirosin",0,6,29,"Mixed/Blank Dominant"
"Proteus vulgaris","Tilmicosin",6,3,26,"Mixed/Blank Dominant"
"Proteus vulgaris","Tobramycin",0,0,32,"Mixed/Blank Dominant"
"Proteus vulgaris","Trimethoprim",5,2,2,"R Dominant"
"Proteus vulgaris","Tulathromycin",2,7,26,"Mixed/Blank Dominant"
"Proteus vulgaris","Tylosin",0,9,26,"Mixed/Blank Dominant"
"Proteus vulgaris","Vancomycin",0,0,35,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Amikacin",0,0,0,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Amoxicillin",1,0,0,"R Dominant"
"Providencia alcalifaciens","Ampicillin",1,0,0,"R Dominant"
"Providencia alcalifaciens","Azithromycin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Bacitracin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","CTZD",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Cefalexin",0,0,0,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Cefazolin",1,0,0,"R Dominant"
"Providencia alcalifaciens","Cefiofur",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Cefovecin",0,0,0,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Cefoxitin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Cefpodoxime",0,0,0,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Ceftazidime",0,0,0,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Ceftiofur",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Cephalexin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Cephalothin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Chloramphenicol",0,0,0,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Chlortetracycline",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Ciprofloxacin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Clarithromycin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Clindamycin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Danofloxacin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Doxycycline",1,0,0,"R Dominant"
"Providencia alcalifaciens","Enrofloxacin",0,0,0,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Erythromycin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Florfenicol",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Gamithromycin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Gentamicin",0,0,0,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Imipenem",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Marbofloxacin",0,0,0,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Minocycline",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Moxifloxacin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Neomycin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Nitrofurantoin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Novobiocin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","OXYT",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Ofloxacin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Orbifloxacin",0,0,0,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Oxacillin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Oxytetracycline",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Penicillin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Pirlimycin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Pradofloxacin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Rifampin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Spectinomycin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Streptomycin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Sulphadimethoxime",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Sulphadimethoxine",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Sulphathiazole",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Tetracycline",1,0,0,"R Dominant"
"Providencia alcalifaciens","Tiamulin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Ticarcillin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Tildipirosin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Tilmicosin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Tobramycin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Trimethoprim",0,0,0,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Tulathromycin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Tylosin",0,0,1,"Mixed/Blank Dominant"
"Providencia alcalifaciens","Vancomycin",0,0,1,"Mixed/Blank Dominant"
"Providencia rettgeri","Amikacin",1,0,0,"R Dominant"
"Providencia rettgeri","Amoxicillin",11,0,1,"R Dominant"
"Providencia rettgeri","Ampicillin",12,0,0,"R Dominant"
"Providencia rettgeri","Azithromycin",0,1,11,"Mixed/Blank Dominant"
"Providencia rettgeri","Bacitracin",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","CTZD",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Cefalexin",5,0,5,"Mixed/Blank Dominant"
"Providencia rettgeri","Cefazolin",12,0,0,"R Dominant"
"Providencia rettgeri","Cefiofur",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Cefovecin",1,3,1,"NI Dominant"
"Providencia rettgeri","Cefoxitin",0,0,9,"Mixed/Blank Dominant"
"Providencia rettgeri","Cefpodoxime",0,1,1,"Mixed/Blank Dominant"
"Providencia rettgeri","Ceftazidime",0,0,3,"Mixed/Blank Dominant"
"Providencia rettgeri","Ceftiofur",0,0,8,"Mixed/Blank Dominant"
"Providencia rettgeri","Cephalexin",1,0,11,"Mixed/Blank Dominant"
"Providencia rettgeri","Cephalothin",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Chloramphenicol",2,0,0,"R Dominant"
"Providencia rettgeri","Chlortetracycline",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Ciprofloxacin",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Clarithromycin",0,1,11,"Mixed/Blank Dominant"
"Providencia rettgeri","Clindamycin",3,0,9,"Mixed/Blank Dominant"
"Providencia rettgeri","Danofloxacin",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Doxycycline",11,0,0,"R Dominant"
"Providencia rettgeri","Enrofloxacin",3,2,0,"R Dominant"
"Providencia rettgeri","Erythromycin",4,0,8,"Mixed/Blank Dominant"
"Providencia rettgeri","Florfenicol",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Gamithromycin",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Gentamicin",6,0,0,"R Dominant"
"Providencia rettgeri","Imipenem",0,0,8,"Mixed/Blank Dominant"
"Providencia rettgeri","Marbofloxacin",3,2,1,"R Dominant"
"Providencia rettgeri","Minocycline",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Moxifloxacin",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Neomycin",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Nitrofurantoin",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Novobiocin",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","OXYT",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Ofloxacin",0,0,12,"Mixed/Blank Dominant"
"Providencia rettgeri","Orbifloxacin",3,2,4,"Mixed/Blank Dominant"
